ID_Player,Name,birth_date,Saison,Team,Competition,Minutes_Jouées,Apparition,Titulaire,Remplacé_xfois,A Remplacé_xfois,Sur le banc,Saison_trait
178416,Jeremain Lens,"Nov 24, 1987",2012, Netherlands,Euro Qualification,0 ,2 ,0 ,2 ,0 ,3 ,2012/2013
183394,Moussa Sissoko,"Aug 16, 1989",2014, France,WC Qualification Europe,28 ,2 ,1 ,1 ,4 ,7 ,2014/2015
183394,Moussa Sissoko,"Aug 16, 1989",2010, France,WC Qualification Europe,118 ,2 ,1 ,1 ,0 ,3 ,2010/2011
183556,Neven Subotić,"Dec 10, 1988",2014, Serbia,Euro Qualification,0 ,4 ,4 ,0 ,0 ,4 ,2014/2015
184826,Adrien S. Perruchet Silva,"Mar 15, 1989",2018, Portugal,WC Qualification Europe,90 ,1 ,1 ,0 ,0 ,3 ,2018/2019
183556,Neven Subotić,"Dec 10, 1988",2012, Serbia,Euro Qualification,0 ,8 ,8 ,0 ,0 ,1 ,2012/2013
183556,Neven Subotić,"Dec 10, 1988",2010, Serbia,World Cup,0 ,2 ,1 ,1 ,0 ,1 ,2010/2011
183556,Neven Subotić,"Dec 10, 1988",2010, Serbia,WC Qualification Europe,311 ,5 ,3 ,2 ,0 ,2 ,2010/2011
183556,Neven Subotić,"Dec 10, 1988",2008, Serbia,Euro Qualification,0 ,3 ,3 ,0 ,0 ,2 ,2008/2009
184826,Adrien S. Perruchet Silva,"Mar 15, 1989",2018, Portugal,World Cup,156 ,3 ,2 ,1 ,1 ,2 ,2018/2019
184826,Adrien S. Perruchet Silva,"Mar 15, 1989",2017, Portugal,Confederations Cup,90 ,3 ,1 ,2 ,2 ,4 ,2017/2018
184826,Adrien S. Perruchet Silva,"Mar 15, 1989",2016, Portugal,Euro Qualification,17 ,1 ,0 ,1 ,0 ,4 ,2016/2017
184826,Adrien S. Perruchet Silva,"Mar 15, 1989",2016, Portugal,European Championship,309 ,4 ,4 ,0 ,4 ,3 ,2016/2017
183909,Ibrahima Traoré,"Apr 21, 1988",2018, Guinea,WC Qualification Africa,90 ,1 ,1 ,0 ,0 ,0 ,2018/2019
183909,Ibrahima Traoré,"Apr 21, 1988",2014, Guinea,WC Qualification Africa,0 ,3 ,3 ,0 ,1 ,0 ,2014/2015
178415,Ruud Vormer,"May 11, 1988",2018/2019, Netherlands,UEFA Nations League,0 ,1 ,0 ,1 ,0 ,1 ,2018/2019
185422,Joshua King,"Jan 15, 1992",2022/2023, Norway,UEFA Nations League,112 ,3 ,2 ,1 ,2 ,2 ,2022/2023
185422,Joshua King,"Jan 15, 1992",2022, Norway,WC Qualification Europe,153 ,7 ,0 ,7 ,0 ,8 ,2022/2023
185422,Joshua King,"Jan 15, 1992",2020/2021, Norway,UEFA Nations League,163 ,4 ,2 ,2 ,2 ,2 ,2020/2021
185422,Joshua King,"Jan 15, 1992",2020, Norway,Euro Qualification,789 ,10 ,9 ,1 ,3 ,2 ,2020/2021
185422,Joshua King,"Jan 15, 1992",2018/2019, Norway,UEFA Nations League,90 ,4 ,4 ,0 ,1 ,0 ,2018/2019
185422,Joshua King,"Jan 15, 1992",2018, Norway,WC Qualification Europe,602 ,10 ,8 ,2 ,1 ,0 ,2018/2019
185422,Joshua King,"Jan 15, 1992",2016, Norway,Euro Qualification,346 ,6 ,4 ,2 ,3 ,2 ,2016/2017
185422,Joshua King,"Jan 15, 1992",2014, Norway,Euro Qualification,0 ,2 ,1 ,1 ,7 ,7 ,2014/2015
185422,Joshua King,"Jan 15, 1992",2013, Norway U21,Euro U21,480 ,6 ,6 ,0 ,4 ,1 ,2013/2014
183108,Nordin Amrabat,"Mar 31, 1987",2018, Morocco,World Cup,256 ,3 ,3 ,0 ,1 ,0 ,2018/2019
183108,Nordin Amrabat,"Mar 31, 1987",2018, Morocco,WC Qualification Africa,516 ,6 ,6 ,0 ,3 ,0 ,2018/2019
183108,Nordin Amrabat,"Mar 31, 1987",2014, Morocco,WC Qualification Africa,0 ,3 ,0 ,3 ,0 ,3 ,2014/2015
183108,Nordin Amrabat,"Mar 31, 1987",2012, Morocco U23,Olympic Games,0 ,5 ,3 ,2 ,0 ,0 ,2012/2013
232883,Gaku Shibasaki,"May 28, 1992",2022, Japan,WC Qualification Asia,741 ,11 ,9 ,2 ,3 ,5 ,2022/2023
232883,Gaku Shibasaki,"May 28, 1992",2019, Japan,Copa America,270 ,3 ,3 ,0 ,0 ,0 ,2019/2020
232883,Gaku Shibasaki,"May 28, 1992",2019, Japan,Asian Cup,540 ,6 ,6 ,0 ,0 ,1 ,2019/2020
232883,Gaku Shibasaki,"May 28, 1992",2018, Japan,WC Qualification Asia,151 ,2 ,2 ,0 ,2 ,4 ,2018/2019
232883,Gaku Shibasaki,"May 28, 1992",2018, Japan,World Cup,341 ,4 ,4 ,0 ,2 ,0 ,2018/2019
232883,Gaku Shibasaki,"May 28, 1992",2015, Japan,EAFF E-1 Football Championship,0 ,3 ,1 ,2 ,0 ,2 ,2015/2016
183580,Nils Petersen,"Dec 6, 1988",2016, Germany U23,Olympic Games,134 ,6 ,1 ,5 ,0 ,5 ,2016/2017
237239,Enis Bardhi,"Jul 2, 1995",2022/2023, North Macedonia,UEFA Nations League,316 ,4 ,4 ,0 ,1 ,0 ,2022/2023
